fumblesRecovered,rushingTDs,puntReturnYards,puntReturnTDs,puntReturns,passingTDs,kickingPoints,interceptionYards,interceptionTDs,passesIntercepted,firstDowns,thirdDownEff,fourthDownEff,totalYards,netPassingYards,completionAttempts,yardsPerPass,rushingYards,rushingAttempts,yardsPerRushAttempt,totalPenaltiesYards,turnovers,fumblesLost,interceptions,possessionTime,kickReturnYards,kickReturnTDs,kickReturns,team,home_away,points,game_id,season,week,season_type
0,1,9,0,1,1,9,0,0,1,29,2-9,1-1,427,230,19-30,7.2,210,40,5.3,0-0,2,0,2,18:23,,,,Maryland,away,23,252462426,2005,1,regular
0,3,7,0,1,0,2,16,0,2,17,6-14,2-4,343,99,5-12,8.1,246,49,5.0,0-0,1,0,1,18:17,,,,Navy,home,20,252462426,2005,1,regular
2,0,19,0,3,2,2,0,0,1,15,6-18,1-2,315,312,32-55,5.5,14,15,0.9,0-0,1,0,1,15:41,,,,Kent State,away,14,252460127,2005,1,regular
0,5,63,0,6,2,5,16,0,1,35,6-11,0-1,685,332,27-35,9.5,354,55,6.4,0-0,3,2,1,20:23,,,,Michigan State,home,49,252460127,2005,1,regular
1,1,17,0,3,2,12,41,0,2,21,3-15,0-0,517,352,27-44,7.8,175,27,6.5,0-0,0,0,0,17:47,,,,Rutgers,away,30,252460356,2005,1,regular
0,1,,,,3,9,,,,26,3-12,1-1,437,253,24-34,6.9,204,48,4.3,0-0,3,1,2,18:55,,,,Illinois,home,33,252460356,2005,1,regular
0,1,49,0,2,5,,0,0,1,28,7-16,2-2,531,490,30-52,8.8,73,29,2.5,0-0,1,0,1,16:19,,,,Bowling Green,away,42,252460275,2005,1,regular
0,7,19,0,1,1,8,0,0,1,27,6-11,2-2,504,116,8-10,11.6,388,63,6.2,0-0,1,0,1,20:00,,,,Wisconsin,home,56,252460275,2005,1,regular
3,0,,,,0,,,,,7,4-17,0-1,144,109,11-23,4.0,51,34,1.5,0-0,1,1,0,17:21,,,,Ball State,away,0,252462294,2005,1,regular
1,5,131,1,6,2,8,,,,22,4-10,1-2,441,205,19-20,10.0,241,47,5.1,0-0,3,3,0,18:35,,,,Iowa,home,56,252462294,2005,1,regular
1,2,1,0,1,0,5,,,,20,4-8,0-0,411,208,17-25,8.0,211,32,6.6,0-0,6,5,1,15:30,,,,Northern Illinois,away,17,252460130,2005,1,regular
5,2,,,,2,9,-4,0,1,29,11-17,1-2,447,239,21-33,7.2,208,48,4.3,0-0,1,1,0,21:09,,,,Michigan,home,33,252460130,2005,1,regular
1,1,10,0,1,1,2,0,0,1,21,8-17,0-1,298,291,24-44,5.7,48,30,1.6,0-0,3,2,1,18:23,,,,Miami (OH),away,14,252460194,2005,1,regular
2,1,32,0,3,2,10,26,1,1,24,5-10,1-1,382,226,22-30,7.4,160,36,4.4,0-0,2,1,1,18:12,,,,Ohio State,home,34,252460194,2005,1,regular
1,0,0,0,1,1,4,0,0,1,19,8-19,1-1,353,225,27-41,5.3,135,35,3.9,0-0,4,3,1,19:49,,,,Tulsa,home,10,252440202,2005,1,regular
3,4,2,0,2,1,11,,,,24,6-12,0-1,536,252,14-25,9.4,301,44,6.8,0-0,2,1,1,25:10,,,,Minnesota,away,41,252440202,2005,1,regular
0,1,11,0,6,0,7,0,0,1,15,3-18,0-0,383,244,18-36,6.0,167,32,5.2,0-0,0,0,0,15:35,,,,Central Michigan,home,13,252452117,2005,1,regular
0,0,25,0,7,3,2,,,,20,3-17,1-1,385,312,17-35,7.9,109,45,2.4,0-0,1,0,1,21:03,,,,Indiana,away,20,252452117,2005,1,regular
2,1,17,0,3,0,2,0,0,1,13,0-9,0-0,239,190,12-28,6.3,62,23,2.7,0-0,3,2,1,13:07,,,,Ohio,away,14,252460077,2005,1,regular
2,3,63,0,5,2,8,3,0,1,29,11-21,0-1,550,367,28-40,8.9,194,47,4.1,0-0,3,2,1,23:43,,,,Northwestern,home,38,252460077,2005,1,regular
0,0,-2,0,2,2,5,0,0,1,23,5-13,0-2,437,393,33-49,7.7,60,21,2.9,0-0,2,1,1,20:33,,,,Hawai'i,home,17,252460062,2005,1,regular
1,3,,,,4,9,65,1,1,24,5-10,1-2,518,345,20-29,11.8,177,33,5.4,0-0,1,0,1,16:08,,,,USC,away,63,252460062,2005,1,regular
0,2,3,0,1,0,1,,,,23,9-18,1-2,402,271,24-35,7.0,156,46,3.4,0-0,2,0,2,20:29,,,,San Diego State,home,21,252460021,2005,1,regular
0,4,121,1,3,0,14,38,0,2,16,5-11,0-1,349,166,12-18,8.8,191,35,5.5,0-0,0,0,0,16:12,,,,UCLA,away,44,252460021,2005,1,regular
0,1,13,0,2,1,8,,,,22,9-17,3-3,425,207,13-22,9.4,218,52,4.2,0-0,2,2,0,19:11,,,,Air Force,home,20,252462005,2005,1,regular
2,1,,,,1,5,,,,18,6-12,0-1,371,242,19-27,9.0,129,34,3.8,0-0,0,0,0,17:28,,,,Washington,away,17,252462005,2005,1,regular
1,1,1,0,2,1,2,0,0,2,18,6-16,0-1,265,203,18-37,5.5,62,35,1.8,0-0,3,1,2,18:01,,,,Temple,away,16,252440009,2005,1,regular
1,4,58,0,8,1,9,,,,27,6-11,1-1,559,267,19-31,8.4,300,44,6.8,0-0,3,1,2,18:38,,,,Arizona State,home,63,252440009,2005,1,regular
2,0,11,0,2,0,3,4,0,2,9,0-4,0-0,189,114,16-37,3.3,68,32,2.1,6-35,3,3,0,18:02,71,0,5,Sacramento State,away,3,252460025,2005,1,regular
3,2,116,1,7,2,11,,,,16,4-15,0-1,395,183,10-28,6.5,212,41,5.2,0-0,4,2,2,18:38,,,,California,home,41,252460025,2005,1,regular
2,1,29,0,3,1,9,24,1,2,19,5-16,1-2,446,220,19-31,7.1,226,38,5.9,0-0,1,1,0,19:09,,,,Utah,home,27,252450254,2005,1,regular
1,1,0,0,2,0,,,,,25,6-14,0-1,391,302,24-42,6.8,104,33,3.2,0-0,4,2,2,17:31,,,,Arizona,away,24,252450254,2005,1,regular
0,1,20,0,3,1,2,0,0,1,13,0-0,0-0,300,174,15-33,5.3,126,34,3.7,1-10,2,0,2,19:38,121,0,5,Portland State,away,14,252460204,2005,1,regular
0,1,12,0,5,4,11,12,0,2,24,6-14,0-0,479,416,28-46,8.7,77,26,3.0,0-0,1,0,1,16:56,,,,Oregon State,home,41,252460204,2005,1,regular
0,1,0,0,1,2,6,11,0,1,18,5-16,2-4,412,329,24-43,7.3,100,26,3.8,0-0,2,0,2,16:37,,,,Houston,home,24,252440248,2005,1,regular
0,1,69,0,4,2,16,22,0,2,30,7-15,0-0,554,348,30-49,7.1,206,36,5.7,0-0,1,0,1,20:33,,,,Oregon,away,38,252440248,2005,1,regular
1,1,4,0,3,2,8,7,0,2,19,4-17,0-0,266,196,19-32,5.6,86,41,2.1,0-0,1,1,0,21:27,,,,Idaho,away,26,252440265,2005,1,regular
1,2,28,0,6,3,8,,,,16,5-15,1-1,436,230,17-29,7.9,206,35,5.9,0-0,3,1,2,17:25,,,,Washington State,home,38,252440265,2005,1,regular
0,0,33,0,5,0,7,31,1,2,16,1-14,2-2,339,173,17-27,6.2,172,45,3.8,0-0,5,4,1,20:34,,,,West Virginia,away,15,252470183,2005,1,regular
4,1,20,0,2,0,1,0,0,1,7,0-15,0-1,103,105,15-31,2.7,18,26,0.7,0-0,2,0,2,16:04,,,,Syracuse,home,7,252470183,2005,1,regular
1,4,23,0,1,2,6,0,0,1,33,10-15,0-0,502,227,18-27,8.4,275,50,5.5,0-0,1,0,1,20:06,,,,Notre Dame,away,42,252460221,2005,1,regular
0,1,,,,1,7,3,0,1,20,4-14,0-3,323,258,20-35,6.3,103,31,3.3,0-0,2,1,1,16:45,,,,Pittsburgh,home,21,252460221,2005,1,regular
3,0,1,0,1,2,1,8,0,1,17,6-19,0-1,297,200,21-39,5.1,97,36,2.7,0-0,2,1,1,19:00,,,,South Florida,away,13,252460213,2005,1,regular
1,2,58,0,5,0,5,16,0,1,18,3-9,0-0,354,120,9-15,6.0,264,39,6.8,0-0,4,3,1,17:10,,,,Penn State,home,23,252460213,2005,1,regular
3,0,,,,1,,0,0,2,10,7-21,0-1,145,82,16-36,4.2,-6,37,-0.2,7-55,2,1,1,19:08,92,0,5,Maine,away,7,252460158,2005,1,regular
1,1,196,0,9,0,13,27,1,1,17,5-17,1-3,313,197,15-36,5.3,121,42,2.9,0-0,5,3,2,17:27,,,,Nebraska,home,25,252460158,2005,1,regular
2,1,12,0,2,3,4,33,0,1,21,6-16,1-2,386,296,28-43,6.8,95,34,2.8,0-0,4,0,4,19:21,,,,Colorado State,away,28,252460038,2005,1,regular
0,3,16,0,2,0,11,21,0,4,19,3-10,0-1,396,303,22-33,8.6,113,29,3.9,0-0,3,2,1,16:43,,,,Colorado,home,31,252460038,2005,1,regular
4,1,40,1,3,1,3,0,0,1,10,5-15,1-3,236,154,17-34,4.5,82,26,3.2,0-0,3,2,1,16:37,,,,Florida International,away,21,252462306,2005,1,regular
2,2,99,0,6,2,9,0,0,1,21,8-17,0-0,407,175,19-31,5.2,246,42,5.9,0-0,5,4,1,20:04,,,,Kansas State,home,35,252462306,2005,1,regular
2,1,39,0,3,1,5,20,0,1,18,1-15,1-1,323,232,19-38,5.4,117,29,4.0,0-0,2,1,1,17:56,,,,Arkansas State,home,17,252462032,2005,1,regular
1,2,16,0,4,4,6,0,0,1,30,8-17,1-1,657,340,33-48,7.1,317,41,7.7,0-0,3,2,1,18:44,,,,Missouri,away,44,252462032,2005,1,regular
0,0,1,0,4,3,1,19,0,2,16,4-15,2-2,369,321,20-28,10.7,70,37,1.9,0-0,1,1,0,17:42,,,,Florida Atlantic,away,19,252462305,2005,1,regular
1,2,47,0,6,1,8,,,,24,7-15,0-0,378,183,16-35,5.1,201,37,5.4,0-0,2,0,2,18:13,,,,Kansas,home,30,252462305,2005,1,regular
2,0,-12,0,2,2,1,,,,12,0-6,0-0,311,211,10-25,8.9,89,34,2.6,7-55,2,0,2,15:26,42,0,3,Illinois State,away,21,252460066,2005,1,regular
0,3,47,0,3,1,6,4,0,2,25,6-15,0-0,406,326,30-41,7.7,92,41,2.2,0-0,2,2,0,20:53,,,,Iowa State,home,32,252460066,2005,1,regular
1,0,,,,0,3,11,0,1,11,5-18,1-2,238,188,16-33,5.0,72,34,2.1,0-0,1,0,1,19:19,,,,Louisiana,away,3,252460251,2005,1,regular
0,5,106,0,7,3,6,4,0,1,30,6-10,0-1,591,173,13-17,10.2,418,52,8.0,0-0,2,1,1,17:21,,,,Texas,home,60,252460251,2005,1,regular
1,0,53,1,2,0,19,37,0,1,24,7-16,1-1,396,218,16-24,8.9,183,51,3.6,0-0,0,0,0,09:00,,,,Clemson,home,25,252460228,2005,1,regular
0,2,,,,1,6,,,,15,2-7,0-1,358,110,8-17,6.5,248,33,7.5,0-0,2,1,1,09:00,,,,Texas A&M,away,24,252460228,2005,1,regular
5,1,10,0,4,1,5,15,0,1,19,5-18,0-1,284,236,24-45,5.0,58,35,1.7,0-0,2,1,1,21:20,,,,TCU,away,17,252460201,2005,1,regular
1,1,28,0,4,0,4,23,0,1,14,3-14,0-2,225,161,13-31,4.1,97,36,2.7,0-0,6,5,1,15:01,,,,Oklahoma,home,10,252460201,2005,1,regular
2,0,,,,0,4,,,,16,4-14,2-3,254,174,22-34,6.0,49,28,1.8,6-43,1,1,0,19:03,30,0,1,Montana State,away,10,252460197,2005,1,regular
1,1,34,0,2,1,1,,,,21,3-12,1-2,378,138,11-23,5.8,244,41,6.0,0-0,2,2,0,17:36,,,,Oklahoma State,home,15,252460197,2005,1,regular
1,1,35,0,2,1,5,41,0,2,17,1-12,2-4,276,123,9-26,4.1,170,36,4.7,0-0,2,2,0,14:06,,,,SMU,home,23,252462567,2005,1,regular
2,3,1,0,4,0,8,,,,24,8-18,0-1,413,208,23-40,4.9,215,45,4.8,0-0,3,1,2,22:34,,,,Baylor,away,28,252462567,2005,1,regular
0,0,24,0,2,2,8,,,,22,6-12,0-0,365,247,27-35,6.6,133,31,4.3,0-0,1,1,0,17:35,,,,Boston College,away,20,252460252,2005,1,regular
1,0,28,0,3,0,3,,,,22,4-16,0-2,338,348,41-60,5.5,8,16,0.5,0-0,0,0,0,18:52,,,,BYU,home,3,252460252,2005,1,regular
1,1,23,0,7,3,8,0,0,1,23,4-12,0-0,411,348,26-34,9.4,91,36,2.5,0-0,0,0,0,21:09,,,,Florida,home,32,252460057,2005,1,regular
0,1,6,0,3,1,2,,,,14,1-13,2-3,222,174,14-32,4.7,72,27,2.7,0-0,2,1,1,15:25,,,,Wyoming,away,14,252460057,2005,1,regular
0,1,15,0,3,2,4,,,,14,8-16,0-1,363,260,19-31,8.2,108,29,3.7,0-0,1,0,1,17:30,,,,UNLV,away,22,252480167,2005,1,regular
0,1,28,0,3,2,6,0,0,1,19,7-15,0-0,375,295,20-29,9.9,87,39,2.2,0-0,0,0,0,19:23,,,,New Mexico,home,24,252480167,2005,1,regular
1,2,39,0,6,1,6,,,,20,4-11,0-1,345,221,17-25,8.5,133,37,3.6,0-0,1,0,1,20:27,,,,Alabama,home,26,252460333,2005,1,regular
0,0,11,0,2,1,1,0,0,1,9,3-12,0-0,157,148,13-20,6.2,34,25,1.4,0-0,1,1,0,16:24,,,,Middle Tennessee,away,7,252460333,2005,1,regular
0,0,0,0,2,0,,0,0,1,6,2-14,0-1,125,81,10-21,2.9,65,28,2.3,0-0,0,0,0,14:12,,,,Buffalo,away,0,252440041,2005,1,regular
0,2,118,0,5,3,8,,,,24,8-17,0-0,422,151,14-21,6.3,290,55,5.3,0-0,1,0,1,22:27,,,,Connecticut,home,38,252440041,2005,1,regular
0,1,,,,2,6,,,,17,5-10,0-0,325,327,17-27,10.3,47,27,1.7,0-0,5,5,0,15:21,,,,Kentucky,home,24,252470096,2005,1,regular
5,4,20,0,3,0,7,,,,22,7-15,0-1,388,194,19-27,6.6,209,46,4.5,0-0,0,0,0,21:20,,,,Louisville,away,31,252470096,2005,1,regular
1,2,14,0,3,1,8,,,,18,6-15,1-2,316,174,22-33,5.1,149,31,4.8,0-0,0,0,0,14:50,,,,Eastern Michigan,away,26,252442132,2005,1,regular
0,2,,,,2,4,,,,29,8-15,0-1,469,180,17-26,6.8,293,55,5.3,0-0,1,1,0,21:39,,,,Cincinnati,home,28,252442132,2005,1,regular
0,0,13,0,3,3,6,1,0,1,17,1-8,1-2,362,357,18-23,14.3,32,28,1.1,0-0,3,3,0,15:29,,,,South Carolina,home,24,252442579,2005,1,regular
3,0,,,,1,4,,,,22,8-19,1-3,341,296,27-39,6.6,83,41,2.0,0-0,1,0,1,21:30,,,,UCF,away,15,252442579,2005,1,regular
1,1,37,0,5,0,4,65,0,2,16,3-15,1-1,262,240,15-31,6.7,55,36,1.5,0-0,2,0,2,18:34,,,,Ole Miss,away,10,252480235,2005,1,regular
0,0,33,0,5,0,6,7,0,2,16,4-15,2-2,268,163,16-29,5.1,119,38,3.1,0-0,3,1,2,18:05,,,,Memphis,home,6,252480235,2005,1,regular
2,2,18,0,2,0,3,,,,19,9-17,1-2,301,164,15-30,4.6,162,43,3.8,0-0,4,1,3,14:36,,,,Duke,away,21,252460151,2005,1,regular
1,2,53,0,2,1,6,1,0,3,11,6-13,1-1,338,241,17-21,11.2,103,36,2.9,0-0,2,2,0,13:13,,,,East Carolina,home,24,252460151,2005,1,regular
1,0,0,0,1,2,5,29,0,1,24,8-14,0-1,412,274,22-38,7.2,138,35,3.9,0-0,3,0,3,18:00,,,,Tennessee,home,17,252462633,2005,1,regular
0,0,0,0,1,1,4,2,0,3,21,5-12,0-1,335,290,27-38,7.4,53,23,2.3,0-0,2,1,1,18:02,,,,UAB,away,10,252462633,2005,1,regular
2,1,34,0,5,5,12,24,0,4,22,5-12,0-0,574,394,22-33,11.9,180,33,5.5,0-0,1,1,0,13:16,,,,Georgia,home,48,252460061,2005,1,regular
1,2,4,0,2,0,1,,,,17,4-10,0-0,292,123,13-25,4.9,169,35,4.8,0-0,6,2,4,23:24,,,,Boise State,away,13,252460061,2005,1,regular
0,2,,,,0,8,0,0,1,26,5-14,1-2,472,225,15-26,7.6,274,51,5.4,0-0,1,1,0,18:49,,,,Wake Forest,home,20,252440154,2005,1,regular
1,2,,,,1,6,,,,24,7-13,0-1,422,276,25-36,7.7,146,30,4.9,0-0,1,0,1,17:12,,,,Vanderbilt,away,24,252440154,2005,1,regular
0,1,,,,0,,,,,0,0-0,0-0,229,127,14-20,7.1,88,33,2.7,7-62,2,1,1,16:39,76,0,5,Murray State,away,6,252460344,2005,1,regular
1,1,1,0,3,4,8,0,0,1,26,8-15,1-1,482,233,17-27,8.6,249,44,5.7,0-0,0,0,0,19:56,,,,Mississippi State,home,38,252460344,2005,1,regular
4,0,4,0,1,1,5,28,0,1,14,3-16,2-2,338,156,12-28,5.7,178,39,4.6,4-30,5,3,2,20:02,155,0,8,Missouri State,away,17,252460008,2005,1,regular
3,5,63,0,5,1,7,16,0,2,27,5-10,1-2,591,108,13-25,4.3,483,51,9.5,0-0,5,4,1,16:38,,,,Arkansas,home,49,252460008,2005,1,regular
1,1,,,,3,10,43,0,3,16,3-14,0-1,301,221,17-33,6.2,97,35,2.8,0-0,1,1,0,16:57,,,,UTEP,away,34,252460166,2005,1,regular
1,0,6,0,3,2,5,,,,22,7-19,2-5,330,402,38-62,5.6,-17,24,-0.7,0-0,4,1,3,18:53,,,,New Mexico State,home,17,252460166,2005,1,regular
2,1,10,0,3,1,11,61,0,4,23,7-15,0-0,313,183,17-36,4.8,139,39,3.6,0-0,1,0,1,21:02,,,,Georgia Tech,away,23,252460002,2005,1,regular
0,0,12,0,2,2,2,0,0,1,24,4-11,0-1,392,373,22-44,7.8,50,23,2.2,0-0,6,2,4,15:38,,,,Auburn,home,14,252460002,2005,1,regular
1,0,0,0,1,2,2,,,,0,0-0,0-0,303,215,18-29,8.2,64,41,1.6,9-78,6,3,3,19:22,102,0,6,Western Illinois,away,14,252442649,2005,1,regular
3,3,38,0,3,2,14,98,1,3,23,7-13,0-0,401,196,16-26,7.3,210,37,5.7,0-0,1,1,0,23:00,,,,Toledo,home,62,252442649,2005,1,regular
2,3,3,0,1,1,7,0,0,1,20,2-11,0-1,440,280,17-25,10.1,188,41,4.6,0-0,3,1,2,15:42,,,,Virginia,home,31,252460258,2005,1,regular
1,0,9,0,1,0,13,65,1,2,22,7-18,0-4,357,291,33-49,5.5,86,37,2.3,0-0,3,2,1,20:59,,,,Western Michigan,away,19,252460258,2005,1,regular
1,0,3,0,1,1,1,0,0,1,21,4-16,0-1,313,293,16-28,8.3,81,44,1.8,0-0,3,1,2,22:34,,,,Miami,away,7,252480052,2005,1,regular
1,1,49,0,4,0,4,25,0,2,9,2-14,0-1,170,76,8-26,2.8,96,33,2.9,0-0,2,1,1,14:33,,,,Florida State,home,10,252480052,2005,1,regular
1,1,19,0,2,1,8,18,0,2,16,4-15,2-2,232,128,10-21,5.1,124,41,3.0,0-0,0,0,0,18:06,,,,Virginia Tech,away,20,252470152,2005,1,regular
0,1,15,0,3,0,10,,,,21,6-14,1-1,438,329,27-44,7.1,127,29,4.4,0-0,3,1,2,18:35,,,,NC State,home,16,252470152,2005,1,regular
2,1,5,0,2,2,6,0,0,1,23,0-5,0-0,462,350,23-40,9.3,90,31,2.9,10-79,2,1,1,16:07,20,0,2,Eastern Washington,away,24,252460023,2005,1,regular
1,2,19,0,2,2,5,6,1,1,27,5-15,2-3,543,290,21-36,8.1,253,45,5.6,0-0,3,2,1,20:32,,,,San José State,home,35,252460023,2005,1,regular
3,1,54,0,2,3,3,3,0,1,0,0-0,0-0,350,230,15-23,10.0,120,40,3.0,10-96,3,0,3,17:05,53,0,2,Northwestern State,away,27,252442433,2005,1,regular
0,1,12,0,4,1,3,43,1,3,23,5-16,1-1,411,296,25-41,6.9,128,36,3.6,0-0,4,3,1,19:35,,,,Louisiana Monroe,home,23,252442433,2005,1,regular
1,1,,,,0,4,,,,7,0-1,0-1,139,51,10-16,4.3,71,36,2.0,6-39,2,1,1,17:30,,,,Cal Poly,away,10,252462653,2005,1,regular
1,1,90,0,5,1,9,2,0,1,17,8-18,1-1,278,262,14-31,6.9,65,43,1.5,0-0,2,1,1,19:10,,,,Troy,home,27,252462653,2005,1,regular
2,1,52,0,5,3,6,0,0,1,24,3-12,0-0,380,313,26-40,7.8,67,31,2.2,0-0,3,2,1,18:02,,,,Marshall,home,36,252440276,2005,1,regular
2,0,,,,2,6,0,0,1,0,0-0,0-0,359,193,18-35,5.8,155,37,4.2,4-18,3,2,1,18:18,100,0,4,William & Mary,away,24,252440276,2005,1,regular
0,3,15,0,6,1,11,15,0,2,22,4-12,0-0,416,249,21-33,7.1,181,35,5.2,0-0,1,1,0,16:55,,,,Stanford,away,41,252532426,2005,2,regular
1,3,0,0,5,1,8,,,,23,9-19,2-3,458,270,15-29,8.6,210,54,3.9,0-0,2,0,2,19:32,,,,Navy,home,38,252532426,2005,2,regular
0,0,,,,2,2,,,,22,5-12,0-2,359,257,25-43,5.5,123,28,4.4,0-0,1,0,1,18:43,,,,Hawai'i,away,14,252530127,2005,2,regular
0,3,14,0,4,3,6,0,0,1,25,7-10,0-1,499,314,21-26,11.6,198,41,4.8,0-0,0,0,0,17:31,,,,Michigan State,home,42,252530127,2005,2,regular
0,1,40,0,2,0,7,0,0,1,8,3-14,0-1,231,224,19-30,7.2,15,25,0.6,0-0,1,0,1,15:37,,,,San José State,away,19,252530356,2005,2,regular
0,3,,,,0,16,,,,26,5-14,0-0,492,263,20-29,8.6,243,53,4.6,0-0,1,0,1,20:46,,,,Illinois,home,40,252530356,2005,2,regular
1,0,,,,0,,,,,5,3-15,0-0,45,84,6-26,2.2,-11,26,-0.4,0-0,1,0,1,13:29,,,,Temple,away,0,252530275,2005,2,regular
0,4,171,1,9,4,11,7,0,1,26,10-17,1-2,492,229,15-25,9.2,263,53,5.0,0-0,1,1,0,22:34,,,,Wisconsin,home,65,252530275,2005,2,regular
3,1,26,0,6,1,5,46,1,2,22,4-15,0-0,323,173,14-24,6.4,169,55,3.1,0-0,1,0,1,17:07,,,,Iowa State,home,23,252530066,2005,2,regular
0,0,11,0,2,0,3,9,0,1,20,3-15,1-2,347,192,15-42,4.1,173,32,5.4,0-0,5,3,2,16:28,,,,Iowa,away,3,252530066,2005,2,regular
1,0,19,0,4,2,5,27,0,1,17,4-15,0-0,244,165,19-30,4.7,104,44,2.4,0-0,1,1,0,18:56,,,,Notre Dame,away,17,252530130,2005,2,regular
1,0,31,0,6,1,4,,,,15,5-18,2-4,337,228,19-44,5.1,114,29,3.9,0-0,2,1,1,17:44,,,,Michigan,home,10,252530130,2005,2,regular
1,0,1,0,2,2,11,,,,19,4-12,0-1,382,285,18-29,9.3,112,38,2.9,0-0,3,1,2,18:30,,,,Texas,away,25,252530194,2005,2,regular
1,0,8,0,1,1,16,24,0,2,13,5-15,0-0,255,163,14-26,5.5,111,36,3.1,0-0,1,1,0,18:02,,,,Ohio State,home,22,252530194,2005,2,regular
0,0,17,0,2,3,6,0,0,1,18,5-14,0-1,421,371,21-42,8.6,59,25,2.4,0-0,3,2,1,16:49,,,,Colorado State,away,24,252530135,2005,2,regular
2,5,98,1,7,2,8,31,0,1,28,7-14,1-2,545,190,11-24,7.9,355,59,6.0,0-0,1,0,1,19:51,,,,Minnesota,home,56,252530135,2005,2,regular
1,0,5,0,5,3,6,,,,17,2-13,0-3,385,369,26-46,7.9,23,21,1.1,0-0,2,2,0,14:33,,,,Akron,away,24,252532509,2005,2,regular
2,4,35,1,6,2,7,,,,25,9-18,0-1,478,267,23-36,7.4,211,50,4.2,0-0,1,1,0,22:07,,,,Purdue,home,49,252532509,2005,2,regular
1,4,,,,0,5,,,,20,0-0,0-0,459,51,4-11,4.6,408,65,6.3,4-22,3,3,0,21:59,,,,Nicholls,away,31,252530084,2005,2,regular
3,1,5,0,2,4,5,,,,27,8-14,1-1,421,323,19-36,8.5,114,35,3.3,0-0,3,1,2,14:41,,,,Indiana,home,35,252530084,2005,2,regular
1,4,17,0,1,1,7,,,,28,6-14,2-3,539,283,24-37,7.6,256,41,6.2,0-0,2,1,1,19:27,,,,Northern Illinois,away,37,252530077,2005,2,regular
1,4,101,1,2,0,8,23,0,1,33,8-12,0-1,502,220,21-32,6.9,282,47,6.0,0-0,1,1,0,17:11,,,,Northwestern,home,38,252530077,2005,2,regular
0,3,,,,0,3,,,,16,4-16,2-3,255,82,8-17,3.7,192,49,3.9,0-0,3,3,0,18:27,,,,Rice,away,21,252530026,2005,2,regular
3,4,73,1,5,3,9,,,,23,7-12,0-0,578,332,19-27,12.0,253,39,6.5,0-0,0,0,0,18:13,,,,UCLA,home,63,252530026,2005,2,regular
0,3,18,0,2,4,8,41,1,1,26,6-10,0-0,557,282,17-27,10.0,286,39,7.3,0-0,1,0,1,18:23,,,,California,away,56,252530264,2005,2,regular
0,0,6,0,4,2,5,0,0,1,18,3-13,0-2,369,319,22-39,7.7,68,27,2.5,0-0,1,0,1,18:17,,,,Washington,home,17,252530264,2005,2,regular
1,2,40,1,2,1,5,,,,24,6-15,3-3,434,283,17-30,8.1,190,47,4.0,0-0,3,3,0,22:46,,,,LSU,away,35,252530099,2005,2,regular
3,0,14,0,3,,7,,,,29,8-17,1-2,560,461,35-56,8.2,99,25,4.0,0-0,1,1,0,11:27,,,,Arizona State,home,31,252530099,2005,2,regular
1,0,6,0,1,1,4,0,0,1,0,0-0,0-0,274,116,15-33,4.0,141,36,3.9,8-72,1,1,0,16:10,64,0,3,Northern Arizona,away,12,252530012,2005,2,regular
1,1,20,0,5,,,,,,28,6-12,0-1,442,255,19-31,8.2,187,44,4.3,0-0,2,1,1,20:19,,,,Arizona,home,31,252530012,2005,2,regular
2,0,17,0,3,3,9,,,,21,6-18,0-2,382,242,19-36,6.5,149,44,3.4,0-0,2,2,0,18:57,,,,Boise State,away,27,252530204,2005,2,regular
2,2,33,0,5,1,12,,,,21,4-14,1-2,362,310,27-38,7.3,83,30,2.8,0-0,2,2,0,17:44,,,,Oregon State,home,30,252530204,2005,2,regular
2,0,,,,2,2,,,,7,2-15,1-3,144,99,16-31,3.6,31,30,1.0,9-80,3,1,2,18:38,204,0,9,Montana,away,14,252532483,2005,2,regular
1,0,14,0,4,3,19,2,0,2,21,10-22,0-3,426,346,27-48,7.1,87,38,2.3,0-0,2,2,0,18:02,,,,Oregon,home,47,252532483,2005,2,regular
1,2,2,0,1,1,3,,,,21,4-16,1-1,382,278,23-42,6.1,125,35,3.6,0-0,1,0,1,17:53,,,,Nevada,home,21,252522440,2005,2,regular
0,1,163,1,8,4,13,36,1,1,27,3-12,1-1,534,291,19-32,9.0,247,43,5.7,0-0,1,1,0,17:29,,,,Washington State,away,55,252522440,2005,2,regular
0,0,-5,0,3,0,,,,,6,3-17,0-1,123,110,9-27,2.7,50,29,1.7,0-0,2,0,2,17:29,,,,Buffalo,away,0,252530183,2005,2,regular
0,4,7,0,6,0,7,0,0,2,20,5-16,2-4,487,151,10-22,6.3,348,55,6.3,0-0,0,0,0,19:11,,,,Syracuse,home,31,252530183,2005,2,regular
0,0,62,0,6,0,4,123,2,3,11,4-15,0-0,208,118,14-24,4.8,94,35,2.7,0-0,0,0,0,18:53,,,,Ohio,home,16,252520195,2005,2,regular
0,0,26,0,7,0,4,,,,13,6-17,0-1,268,143,13-26,4.6,148,41,3.6,0-0,3,0,3,17:37,,,,Pittsburgh,away,10,252520195,2005,2,regular
0,0,18,0,1,1,,,,,28,6-15,0-6,444,321,33-54,6.6,85,31,2.7,9-78,1,1,0,20:24,70,0,4,Villanova,away,6,252530164,2005,2,regular
